Categories,Article Title,Word Count,URL,Content
Artwork and Design Templates,What About Templates For Other Applications Like Publisher?,76,https://support.discmakers.com/hc/en-us/articles/360034575914-What-About-Templates-For-Other-Applications-Like-Publisher-,"We are committed to staying current with desktop publishing technology, and we accept files from all major page layout, illustration and image-editing applications. Some popular desktop applications like Microsoft Publisher are suitable for printing flyers to your home inkjet printer, but are not powerful enough to work in a professional publishing environment. Similarly, while we can accept text in Microsoft Word, we cannot accept any layouts or images created in Word or any other word-processing program."
Artwork and Design Templates,What’s Next Now That I’ve Downloaded The Templates?,115,https://support.discmakers.com/hc/en-us/articles/360034575834-What-s-Next-Now-That-I-ve-Downloaded-The-Templates-,"Once you’ve opened a template, do not make any changes to the template itself (e.g., copying and pasting into a new page to save space, changing or deleting any of the crop marks, changing the page size, etc.). Our templates are created to maximize our in-house productivity. If you alter the template pages, we will have to reformat your job to fit into the original templates. For maximum compatibility, our templates are saved back to the oldest version we support. You should save your documents in the version you’re actually using. For example, if you are working in Illustrator CS, do not save your layout file back to Illustrator 8; save it as Illustrator CS."
Artwork and Design Templates,Can You Explain The Text Boxes And Lines In The Templates?,91,https://support.discmakers.com/hc/en-us/articles/360034575774-Can-You-Explain-The-Text-Boxes-And-Lines-In-The-Templates-,"We have placed text boxes, crop and registration marks, and other items in the templates to help us prepare your job for printing. Do not delete or move these elements. Guides and overlays are on non-printing layers that can be turned off or sent to the back if they interfere with your design work. Consult your application’s help file or manual for information on adjusting layers. If you alter the template pages, we will have to reformat your job into the original templates, and you may be billed for this work."
Artwork and Design Templates,Problem Viewing A PDF Proof?,170,https://support.discmakers.com/hc/en-us/articles/360035093653-Problem-Viewing-A-PDF-Proof-,"The reason you may not be viewing your PDF proof properly is a result of a setting in your Adobe Acrobat (or Adobe Reader) needs to be adjusted.  I believe when creating your artwork, the artist made a multi-channel Adobe Photoshop document that has CMYK plus Spot channels. In order to preview this properly and see the content you need to turn on your Overprint Preview in Acrobat Reader.  Overprint Preview is turned off by default (both in Acrobat and the free Adobe Reader) and must be activated in the preferences of each application. Open up Acrobat (or Reader) then go to Preferences>General (Mac) or Edit menu then Preferences (PC). Next, select Page Display from the list. In the Use Overprint Preview pull-down menu, choose Always.    You may also notice differences (such as color variations) when viewing your online digital proof vs viewing your design in your graphics program. You'll want to download and view both in the same PDF reader (such as Adobe Acrobat Pro vs Adobe Acrobat Reader)."
Artwork and Design Templates,Using our Templates with Adobe Photoshop,272,https://support.discmakers.com/hc/en-us/articles/209098677--Using-our-Templates-with-Adobe-Photoshop," 1. Open the Adobe Photoshop Template File When you unzip the template package you received from us, you will notice that there are several different files inside. Many of our templates include a PSD file which is a native Photoshop file. You can simply double-click this PSD file and it will open into Photoshop. If there is not a PSD file available, you can use the PDF file. In Photoshop, select File > Open from the top menu and select the PDF. The Import PDF window will appear. 2. Import the PDF This step is only required if you are using the PDF version of the template. It is very important that your settings in the Import PDF window are as follows:  After you check your settings click OK to continue. 3. View the Template When you open the Template you will see one layer in the document: Very Important: Make sure you create a new layer to work on so you do not design on the layer with the template guides!  4. Create or Import Your Artwork There are 3 ways to add your design elements 5. Place Your Artwork and Images Place your artwork and images into the template. We recommend a resolution of 300dpi for all images.Make sure:  Very Important: Be sure that you do not flatten your template guides as part of your artwork, or they will print on your finished piece! 6. Save Your File as a PDF To save your file as a PDF just follow these simple steps! Ready to use our CD & DVD templates? Go to our main disc package templates page https://www.discmakers.com/templates/."
Artwork and Design Templates,Using our Templates with Adobe Illustrator,176,https://support.discmakers.com/hc/en-us/articles/209098707-Using-our-Templates-with-Adobe-Illustrator," When you unzip the template package you received from us, you will notice that there are several different template files inside. The template for Illustrator has the file extension AI. When you open the Template you will see several layers in the document: You will be placing your artwork on this layer. Create or Import your design elements into your Illustrator template file using the ""File > Place..."" menu command. Place your artwork and images into the template. We recommend a resolution of 300dpi for all images. Make sure: If this is your first time saving a PDF/X from Illustrator: A window will pop up letting you know that Saving as PDF/X may disable some editing features.... Assuming that you have already saved your design file in it's native and editable formate as mentioned above, you should click OK. If you have not saved your template in it's native format we recommend that you do so before beginning the steps to saving as a PDF.To save your file as a PDF just follow these simple steps!"
Artwork and Design Templates,Using our Templates with Adobe InDesign,108,https://support.discmakers.com/hc/en-us/articles/209098767-Using-our-Templates-with-Adobe-InDesign," When you unzip the template package you recieved from us, you will notice that there are several different files inside. The template for Adobe InDesign has the file extension INDD or INX. When you open the InDesign CD or DVD Template you will see several layers in the document: You will be placing your artwork on this layer. Create or Import your design elements into your InDesign disc template file using the File > Place... menu command. Place your artwork and images into the template. We recommend a resolution of 300dpi for all images. Make sure: To export your file as a PDF just follow these simple steps! "
Artwork and Design Templates,Using our Templates with CorelDraw,130,https://support.discmakers.com/hc/en-us/articles/209098787-Using-our-Templates-with-CorelDraw," When you unzip the template package you received from us, you will notice that there are several different files inside. The CorelDraw template has the file extension CDR. If a CDR file is not available, please use the PDF version instead. When you open the Template the Object Manager displays 5 layers: You will be placing your artwork on this layer. Make sure to design only on this layer. Create or Import your design elements into your CorelDraw template file using the File > Import... menu command. You can also create vector shapes and set type within the application. Place your artwork and images into the template. We recommend a resolution of 300dpi for all images. Make sure: To save your file as a PDF just follow these simple steps!"
Artwork and Design Templates,Using our Templates with Quark Xpress,84,https://support.discmakers.com/hc/en-us/articles/209098797-Using-our-Templates-with-Quark-Xpress," When you unzip the disc template package you received from us, you will notice that there are several different files inside. The template for Quark XPress has the file extension QXP. When you open the Template you will see two layers in the document: You will be placing your artwork on this layer. Place your artwork and images into the template. We recommend a resolution of 300dpi for all images. Make sure: To save your file as a PDF just follow these simple steps!"
Artwork and Design Templates,Setting up (in proper order) the pages of a booklet,323,https://support.discmakers.com/hc/en-us/articles/360000101368-Setting-up-in-proper-order-the-pages-of-a-booklet,"Setting up the pages for a book (Multiple pages stapled together to create a booklet) can be a bit confusing. Our booklet templates are arranged in either Reader's spreads or Printer’s spreads. Readers Spreads: Our templates default to this version.  Readers Spreads align the pages in order of pagination which means the pages are in numerical order. If your project displays the incorrect version in your proof, you may need to have your quote adjusted. Give us a call and we can set that up for you.  Printers Spreads: This version of the template is available upon request. Each page of the document has 2 booklet pages side by side. The pages are not in numerical order (printers spreads). The pages are numbered so that when printed, trimmed and bound they will be in the correct order. The page numbers are marked in the templates and should not be rearranged.   If you're preparing one of our multi-page templates (such as a booklet), the ideal applicationto do so is a fully featured layout application (such as InDesign, Illustrator, or CorelDraw). We do supply a PDF (which shows a 2 panel spread) - which can be opened in Photoshop, but as Photoshop does not support multipage layouts, you'll need to build each spread, two pages at a time.We have templates created for the layout applications mentioned that are properly paginatedfor you already (in printer spreads). Putting the artwork together in Photoshop is possible, butmay be a bit more time consuming. Once all 8 pages are set up, you'll need to mergethem into one PDF file. You can do this by using Acrobat Pro (if you have it) and saving a singlePDF file, or using this free website http://smallpdf.com/merge-pdf and uploadingyour files to it, and saving out a merged PDF. When opening the template PDF in Photoshop, please be sure to set the following options correctly:· ""Crop To""- Media Box· ""Mode"" - CMYK· ""Resolution""- 300 DPI "
Artwork and Design Templates,Can I upload a .psd file or native file from my design program?,94,https://support.discmakers.com/hc/en-us/articles/212875508-Can-I-upload-a-psd-file-or-native-file-from-my-design-program-,"Yes! You'll need to add the Advanced Graphic Design Services option in the project center before you can upload these types of files. You can upload finished artwork in native files (.indd, .qxd, .jpg, .tiff, etc.) using our design templates. Be sure to upload ALL templates, fonts, and design layout files in a zipped folder. Uploading native files will add 3 days to your production time and may add additional charges to your order for setting up  your files. To upload, select ""Advanced Graphic Services"" as your submission method.  Then, choose 'Upload Native Files'  "
Artwork and Design Templates,How to read your proofs,200,https://support.discmakers.com/hc/en-us/articles/213963057-How-to-read-your-proofs,"When looking at your proofs, take notice of the markings that we use in our templates. These show how the piece will be cut in the print shop.  Bleed is extending any color, photo, or design elements past the cut line. Bleed gives the print shop a margin of error when trimming, so that if the cut is a little off, the white of the paper won’t show along the edge. Crop Marks show the print shop where to trim the pieces. Safety Margins shows the outermost edge of where we can place important elements. If you put important information such as a song title or an important part of a photo right up against the crop line, some of it may get cut off. For that reason, we keep type and other important elements within the safety, 1/8” inside the crop marks. Your disc proof will show the disc as it will be printed. (There is a masked layer over the top of your artwork to provide a more accurate print image. For full color discs, there is approximately 2mm of the silver disc showing around the outer edge. For glossy disc print, the entire surface will be covered). "
Artwork and Design Templates,Color Modes - CMYK vs RGB,171,https://support.discmakers.com/hc/en-us/articles/213440338-Color-Modes-CMYK-vs-RGB,"The color mode used to create color on a computer monitor is completely different than the color mode used to print color on a press. Check out the samples and explanations below, and then trust that we’ve got your colors well under control! RGB (Red, Green, Blue)The RGB color mode, used by computer monitors, is made by combining three luminous, or glowing colors. The RGB color mode is capable of producing many more colors on screen than the Process (CMYK) color mode. This can pose a problem because many of the bright RGB images you may see on your computer simply can’t be reproduced on a press. When we receive RGB images, we convert them to CMYK for our use. Please be aware that color shifts may occur. CMYK (Cyan, Magenta, Yellow, Black) CMYK is the color mode that is used for all of our print graphics. When screens of the four CMYK “process” colors are combined in a dot pattern on paper, the human eye merges them into one color."
Artwork and Design Templates,Image Resolution,125,https://support.discmakers.com/hc/en-us/articles/213962977-Image-Resolution,"High-quality design demands high-resolution images. It’s as simple as that. Look at the examples below and check out our get started page for more information on supplying your images.  High-resolution images should be 300 ppi (pixels per inch) for greyscale and CMYK images, 1200 ppi for line art. Low-resolution images include 72 ppi graphics captured from the internet, or images taken on cameras not set to highestquality or often images taken on cell phones. They will look fuzzy and pixelated. NOTE: Enlarging small images reduces overall print quality. **Note:  Saving or submitting an image at a higher resolution than 300-350ppi will not produce a better printed piece. It will increase the image size making it more difficult to print the essential elements of the design."
Artwork and Design Templates,What kind of stock photos do you have available?,102,https://support.discmakers.com/hc/en-us/articles/213962737-What-kind-of-stock-photos-do-you-have-available-,"We have thousands of images in our stock photo library. We have a wide variety of images: Mountains, clouds, sunsets, city skylines, flowers, crowds, instruments, children playing, beautiful women, computer circuitry, old maps and many, many more. Ask your Product Specialist to find out if we have a specific image that you have in mind, and we’ll search our library for you. A good rule of thumb is that we have a lot of general themes, but not many specific concepts. For example, we have children laughing, but we don’t have a redheaded boy whispering a secret into a blonde-haired girl’s ear."
Artwork and Design Templates,How should I supply my digital photos?,82,https://support.discmakers.com/hc/en-us/articles/213962947-How-should-I-supply-my-digital-photos-,"You should take your photos on your camera’s highest quality setting. Consult your camera’s manual for instructions on how to set the resolution, quality and compression on your specific camera. You shouldn’t assume that the default factory settings are correct for professional print needs. You can then take the picture off your camera and upload it to us when placing your order. Images taken on your cell phone may not be high resolution and often are compressed which reduces the image quality."
Artwork and Design Templates,Someone from Disc Makers has contacted me about possibly using my project for your promotional materials. What does this mean?,175,https://support.discmakers.com/hc/en-us/articles/213440258-Someone-from-Disc-Makers-has-contacted-me-about-possibly-using-my-project-for-your-promotional-materials-What-does-this-mean-,"We are constantly looking for great designs created by The Design StudioTM to feature on our website, in our catalog, or in an advertisement. We are also continually looking for inspiring designs to send to design competitions. In order to use your design, we need your permission. If you are contacted, we would greatly appreciate it if you allow us to use your design. It’s a win-win situation—we win a contest and you gain exposure by getting your design featured in an international publication; or we feature your design in an ad, our website or catalog and thousands of people will see your project and get to know your name. It’s like free advertising. By signing the paperwork that we fax or mail to you, you are NOT signing over the rights of your project to us, you are merely giving us permission to use it as a visual for the aforementioned materials. It will also allow the designer to showcase your design in their portfolio as an example of the outstanding work they create."
Disc Content,I already have ISRC codes for my tracks. How do I get them to you?,101,https://support.discmakers.com/hc/en-us/articles/360042832233-I-already-have-ISRC-codes-for-my-tracks-How-do-I-get-them-to-you-,"If you are uploading files, you will be offered the option of providing ISRC codes for each song. If you do not have any ISRC codes assigned yet, we'll supply them for you at no additional cost. (We assign the codes after the order has been placed) If you prefer not to have ISRC assigned you can opt out of this by checking the box on the Audio Intellectual Property Rights (IPR) Page form you will be presented with after uploading and sequencing your tracks.  If you're looking for the ISRC codes that we've already assigned to your order - https://support.discmakers.com/hc/en-us/articles/115006451527-Can-I-see-what-ISRC-Codes-have-been-assigned-to-my-tracks-"
Disc Content,I mailed in my master. How do I know if you got it?,167,https://support.discmakers.com/hc/en-us/articles/360042164674-I-mailed-in-my-master-How-do-I-know-if-you-got-it-,"We ask that you use a service where tracking is available. (Don't send us your only copy!) Once your master is received, we'll upload it for you. You should receive an email that your content has been uploaded (and to complete the order) or that your order has begun production, soon after. If you sent in a hard drive or something other than a physical cd/dvd for manufacturing, you can complete the content section of your project (select the mail in master option) and submit the order. We'll extract your files soon after the order has been placed and the master is received. If, for some reason, you don't receive an email from us within approximately 48 hours, you should track your package to be sure that it was delivered to us. (Before mailing, please be sure to add  your account information on the shipping label so that it's easily identified and associated properly to your project). Please note:  It is not our policy to return masters."
Disc Content,"How can I get ""Gapless"" play on my cd?",91,https://support.discmakers.com/hc/en-us/articles/360001952947-How-can-I-get-Gapless-play-on-my-cd-,"If it’s one long WAV file you're uploading, any track markers that were inserted on your end will not transfer to us during the upload. You would end up with a single long track on your CDs this way. You would either need to break up the long WAV into individual WAVs where you have set the track markers, or upload a DDP or BIN/CUE master. We can add the track markers for you, but there would be an additional Misc Engineering Editing Service that would be added to your quote."
Disc Content,I'm not able to preview my tracks,94,https://support.discmakers.com/hc/en-us/articles/360001657488-I-m-not-able-to-preview-my-tracks,"If you have opted to upload individual tracks for your content selection in your saved Project, you may notice a slight ""lag"" in the upload. (You will see a ""down arrow"" asking  you to download the track that has been uploaded, in order to preview the track and approve it.) If you refresh the page, it will resolve the lag and allow you to stream the tracks. You may need to refresh the page several times to resolve all tracks. *Note - Refresh the page after each track resolves until all tracks are streamable. "
Disc Content,Preparing your PHYSICAL Audio Master for disc replication,669,https://support.discmakers.com/hc/en-us/articles/214552507-Preparing-your-PHYSICAL-Audio-Master-for-disc-replication,"Disc Description Protocol (DDP) Saves You Time and Money Instead of mailing in your audio master, upload a Disc Description Protocol (DDP) file. DDPs offer the same audio fidelity as a disc, but you don't have to make a trip to the post office, you don't have to spend money mailing us your master, and you save time as uploading is a bajillion times faster than mailing. Simply choose the ""Audio CD"" option when uploading your content; Our step-by-step software will help you do the rest. You must download and complete a Track Listing Form to include with your audio master for disc replication. Required information on the form includes a complete and accurate running time log listing all events (tones, silences, songs, outtakes, noises, etc.) as they occur.The maximum length for CDs is 79:45 minutes. For programs over the industry recommended 78:00 total time, you must submit a signed disclaimer form with your order. Master formats we accept We can accept your master on one of the following formats: • CD-R master (16-bit/ 44.1kHz CDA format only) *• Digital Audio Tape (DAT) • Mini Disk • DDP 2.0 • 1/2"" or 1/4"" Analog Tape  * DAT, analog tape, and Mini Disk masters will need additional work performed by the SoundLab in order to prepare a replication ready master. Additional technical information: Digital Audio Tape (DAT) • Digital Audio Tape: 44.1 kHz or 48 kHz sampling rate • Pre-roll: 10-15 seconds recorded silence. (Optional) Calibration tone: 1 kHz at -12 dB (never at 0 dB). • Start IDs: sequentially numbered, placed at the start of each selection, one number per song.• A sampling rate of 44.1 kHz is highly recommended.• Your dB meters should peak no higher than 0, with no over levels, and must average above -15 dB (Red Book minimum standard).• Be sure your DAT and box are labeled. 1/2"" or 1/4"" Analog Tape • 30 ips, 15 ips, or 7 1/2 ips.• Alignment (test) tones at head: 1 kHz, 10 kHz, and 100 kHz at 0 dB operating level.• Indicate type of noise reduction, if any, and include proper tones.• Leader tape at head and tail of tape (15 seconds minimum) and two to four seconds in between songs.• Tape slow-wound, tails out, in properly labeled box. Handling mastersHandle all masters carefully, both before and after recording. Touch CD masters only by the edges and keep them free of fingerprints and scratches that can cause data errors. Make sure your master and box are labeled clearly with your contact information. DVD MastersBefore sending in your master, test it thoroughly to make sure that it performs exactly the way you want it to. Your finished discs will be an identical copy of your master. DVD+R or DVD-R are acceptable for replication of DVD-5 and DVD-10 discs, and can be produced on either an authoring or general drive. For DVD-9, you must supply two DLT masters (layer 0 and layer 1) or DDPs on DVD-Rs. DVD+R DL can also be used for DVD-9s. DLTs and DDPs on disc are also acceptable for DVD-5 and DVD-10. Any project requiring CSS or Macrovision copy protection must be authored as such and must be submitted on DLT or DDP on disc. All DLT masters must include DDP files. Always use high-quality recordable (DVD-R or DVD+R) non-rewritable discs for your DVD masters. DVD-ReWritable (DVD-RW) discs should not be used for making DVD masters. Not all DVD readers can read DVD-RW discs. This can lead to problems during replication.Need help preparing your DVD master? Click here for information about our authoring services. Blu-ray Replication: Masters for Blu-ray replication must be submitted in Cutting Master Format (BDCMF or Sony CMF) on removable USB 2.0 hard drives formatted for Windows OR files should be submitted in Cutting Master Format (BDCMF or Sony CMF) image on BD-R: Playable BD-Rs are not acceptable for Blu-ray replication. BDMV folders submitted on BD-R (playable BD-R) can be converted to a BDCMF replication ready master for a $150 premastering fee."
Disc Content,Will you add time in between my tracks if I upload individual audio files?,143,https://support.discmakers.com/hc/en-us/articles/209221588-Will-you-add-time-in-between-my-tracks-if-I-upload-individual-audio-files-,"If you are uploading individual tracks, using the online uploader, we will not add any time in between your tracks by default, however, you may notice a pause (very brief) or a click in between tracks. On the same page that you upload your tracks, you can also select 1-4 second spacing between ALL tracks.  If you are uploading your content using our master uploader application, you will be able to add time in between your tracks. If you are ordering any of our engineering services, you will be asked if you want time placed in between your tracks and how much, ranging from 2 to 4 seconds. If you are mailing in your content, we will copy your content the way that you send it in so please be sure your master performs EXACTLY how your would like your copies to be."
Disc Content,How much content can I put on a CD? What type of files should I use?,144,https://support.discmakers.com/hc/en-us/articles/210838888-How-much-content-can-I-put-on-a-CD-What-type-of-files-should-I-use-,"An Audio CD (one that plays on your standard stereo, and contains music separated by tracks) can hold about 80 minutes worth of audio programming. (79 minutes, 59 seconds to be exact) A CD-ROM can also hold virtually any type of DATA you would like. A typical CD can hold up to 700 MBs worth of DATA. This DATA could be PDFs, MP3s, Microsoft Word Documents, Quicktime Movies, pretty much anything as long as you do not exceed the 700 MB limit. KEEP IN MIND: Unlike your typical audio CD, that should be playable by anyone that has a stereo or computer, the end recipient must have the program capable of opening the data on the CD-ROM. Simply putting your audio files (MP3, M4A, etc) onto a CD without authoring the disc to the proper format will result in inconsistent playback across different devices."
Disc Content,What's the right way to convert (rip) my CD to audio files?,197,https://support.discmakers.com/hc/en-us/articles/209221258-What-s-the-right-way-to-convert-rip-my-CD-to-audio-files-,"We recommend using iTunes, but you can also use a program of your choosing. You must be aware that by default many programs may be set to encode using a compressed audio format such as MP3, AAC, or WMA. These formats are all ""lossy"", meaning they discard some portion of the audio information in order to create files that are smaller in size and require less storage space. While this is acceptable to many people as a final distribution format that listeners can store on an MP3 player, you probably want your CDs duplicated from a high quality, 16-bit/44.1K file format such as WAV. Before ripping your CD, check the Import Settings by selecting Edit > Preferences > Import Settings (on the General tab). Make sure ""Import Using"" is set to WAV Encoder. You can also click the ""Import Settings"" button at the bottom of the screen that comes up when you insert an audio CD into your drive. You can be sure the file is the correct type before uploading by making sure the file extension is .WAV. Please see your iTunes help for more details on how to ensure your import setting are set correctly."
Disc Content,"Can I send you a Quicktime Movie (AVI, MPEG4, MOV) to use as my Video DVD master content?",199,https://support.discmakers.com/hc/en-us/articles/209930047-Can-I-send-you-a-Quicktime-Movie-AVI-MPEG4-MOV-to-use-as-my-Video-DVD-master-content-,"You could send us a QuickTime movie (or any other type of digital video file) to us and we could make a DVD-ROM with that content, BUT you would only be able to view the copies we make on a computer capable of playing that file. It would NOT work in your standard set top DVD player attached to a TV. A QuickTime file is not a duplication ready DVD master type.  You’ll need to author the video first (adding menus, chapter breaks, etc...) so that it can be played on a standard DVD player- right now, if you burn that file to a DVD (without encoding it for DVD playback) only a computer can read it- a regular DVD player could not.  You’ll need to use an authoring program (such as iDVD or Adobe Encore) in order to create Video_TS/Audio_TS folders (which are the directory structure for standard DVDs) or authored files in an ISO file (or IMG).  Once you have an authored file, you can certainly mail that in to us (or upload directly through the site). If you require authoring services, I’d recommend contacting us (or setting up a quote) that includes our authoring services. https://www.discmakers.com/authoring/"
Disc Content,How long will you keep my master?,147,https://support.discmakers.com/hc/en-us/articles/209221188-How-long-will-you-keep-my-master-,"Beginning on 3/01/2014 - a digital copy of all masters will be kept indefinitely on file. If the last time you ordered with us was before 3/1/2014 we SHOULD still have a digital copy of your content, but we may not. If the website asks you to upload the content when you are placing a reorder, then we do not have your audio anymore and you will have to upload or mail in a copy for us to proceed with your project. If mailing in a master disc:  Please do not send us your last copy! Always keep a copy as backup in case your disc doesn't arrive or arrives in a damaged condition. Be sure that you're ready to place your order within 60 days of receipt of the master since we do not return masters and do not store them for more than 60 days. "
Disc Content,What is a DDP master?,76,https://support.discmakers.com/hc/en-us/articles/209221118-What-is-a-DDP-master-,"A DDP 2.0 file set is an industry standard replication format typically prepared by a professional mastering engineer using specialized software. The “file set” typically consists of 4-5 files that contain the audio, track ID information, and optionally, CD-Text information. The DDP format is well suited for electronic delivery to us as it can be easily uploaded through our website and delivered directly to the plant. There is no loss of quality when using this format."
Disc Content,How can I get ISRC codes on my album?,132,https://support.discmakers.com/hc/en-us/articles/209630517-How-can-I-get-ISRC-codes-on-my-album-,"If you do not have any ISRC codes assigned to your album yet, we'll supply them for you at no additional cost. If you are uploading files, you will be offered the option of providing ISRC codes for each song. If you are mailing in a master, you should include the ISRC codes when you prepare your master. If you would like ISRC codes, but do not currently have them, we will automatically assign them for you unless you ask us not to do so. (Leave these boxes blank and check the box at the bottom of the page to move forward) You can make this selection when filling out our Intellectual Property Rights Form after uploading. Make sure to leave the box stating ""I do not want new ISRC codes"" unchecked. "
Disc Content,How to submit a CD to the Gracenote Database using iTunes 12,238,https://support.discmakers.com/hc/en-us/articles/210868148-How-to-submit-a-CD-to-the-Gracenote-Database-using-iTunes-12,"Open iTunes and place your CD into your CD ROM Drive. Click on the CD icon. Select ""No"" when asked to import.  [A fuzzy-match dialog box might display possible matches for your new CD, if so, click Cancel to open the submit screen.] The track name will just be listed 'Track 01 etc.... Right click into a track name and select ""Get Info"". On the pop-up box in the Details tab start typing in track name, artist name, album name, and then select a genre and year of release. The arrow button will take you to the next track. Continue filling in details until all your tracks are titled.  Click Okay. Go to ""Options"" tab on top right-hand side, and click ""Submit CD Track Names"". Enter any remaining empty fields in the dialog box, and make sure to select a genre if prompted.  Hit Ok. You will see ""Accessing Gracenote"" scroll and then a pop-up box displaying ""The CD information was successfully sent to the Gracenote CDDB service."" You have now submitted your CD to Gracenote, though it is not live until they process your submition over the next few days. Please wait two or three days, place the CD back in the CD ROM drive, go to Options and click Get CD Track Names. This is a re-query button that clears your local cache, to show that your CD's information now comes from the Gracenote recognition service."
Disc Content,Will my song titles appear when I put my CD into a computer?,122,https://support.discmakers.com/hc/en-us/articles/209220958-Will-my-song-titles-appear-when-I-put-my-CD-into-a-computer-,"When album information is displayed on a computer, it is a result of your CD being registered with the Gracenote or AllMusic databases. The Gracenote database provides album information to the following media players: iTunes, WinAmp, Quintessential Media Player, and Finder (Mac OS).  The AllMusic database provides album information to the following media players: Windows Media Player, Rhapsody, and Real Music Player. You can register your album by following these steps: A similar but different technology is that of CD-Text, which shows album information that is actually encoded on your supplied master disc. CD-Text will only display on players that support it. The most common CD-Text capable players available today are aftermarket car stereos (for more information on CD-Text, please click here)."
Disc Content,I only need a couple of ISRC codes. I have some already. What do I do?,105,https://support.discmakers.com/hc/en-us/articles/360042707573-I-only-need-a-couple-of-ISRC-codes-I-have-some-already-What-do-I-do-,"If you are uploading files, you will be offered the option of providing ISRC codes for each song. If you do not have ISRC codes assigned yet for just some of your tracks, we'll supply them for you at no additional cost. (We assign the codes after the order has been placed). Leave the ISRC code field blank for those that you don't have and we'll assign just those. Leave the box on the Audio Intellectual Property Rights (IPR) Page ""unchecked"", so that we know that you wish to have these assigned for you.  The form will be presented after uploading and sequencing your tracks."
Disc Content,Can I see what ISRC Codes have been assigned to my tracks?,113,https://support.discmakers.com/hc/en-us/articles/115006451527-Can-I-see-what-ISRC-Codes-have-been-assigned-to-my-tracks-,"When you order with Disc Makers, we will assign individual ISRC codes to each track of your AUDIO CD (unless you provided your own codes or asked us not to). You can view the ISRC Codes we assigned to your tracks through your online account.  PLEASE NOTE: This information is not available online until the discs have been manufactured, which is typically 2-3 days before we ship. If you do not see them posted in your online account just yet please be patient, they should be posted soon! More info about ISRC Codes can be found in these related articles: What are ISRC codes? How can I get ISRC codes on my disc? "
Disc Content,How can I get CD-Text on my CDs?,325,https://support.discmakers.com/hc/en-us/articles/208834028-How-can-I-get-CD-Text-on-my-CDs-,"Depending on how you provide your music to us will determine how we collect CD-Text information. Regardless of how you submit the content to us, we need ACCURATE track information to be filled out on the Intellectual Property Rights form. This info is used when registering with the Gracenote Database. Master Uploader ApplicationThe app will try and pull any CD-Text or Meta Data from the files you are using, but be sure to review and update this information as necessary. Just click the Song Title and Performer fields and put in the proper info.  don't forget the Album Title and album Performer on the right side of the uploader!   Upload Online Now (WAV, AIFF, FLAC, MP3, AAC, WMA) If uploading files direct through our website, we step you through the process.   Mailing in ContentWe will use the CD-Text encoded on the disc you mail us. We will not add or change this in any way, we will make a perfect copy of the disc you send us. When filling out the IPR form it is important to note that while the information that you provide should be as accurate as possible, some special characters are not allowed for data entry. This limitation is due to those set in place by the creators of CD-Text. This technology just doesn't allow for certain character use. Standalone CD players will show your text but this will not affect how your listeners interpret your music online and on computers as they never see the information on the IPR form. Note that CD-Text is only to get your song titles to appear on a CD player which displays titles, as many car stereos do. In order to get your song titles to appear when you put a CD in your computer’s hard drive, you must be registered with Gracenote. See Will my song titles appear when I put my CD into a computer? for more details on how that works."
Disc Content,How can I get ISRC codes on my disc?,101,https://support.discmakers.com/hc/en-us/articles/209221488-How-can-I-get-ISRC-codes-on-my-disc-,"If you are uploading files, you will be offered the option of providing ISRC codes for each song. If you do not have any ISRC codes assigned yet, we'll supply them for you at no additional cost. (We assign the codes after the order has been placed) If you prefer not to have ISRC assigned you can opt out of this by checking the box on the Audio Intellectual Property Rights (IPR) Page form you will be presented with after uploading and sequencing your tracks.  If you're looking for the ISRC codes that we've already assigned to your order - https://support.discmakers.com/hc/en-us/articles/115006451527-Can-I-see-what-ISRC-Codes-have-been-assigned-to-my-tracks-"
Disc Content,What are ISRC codes?,126,https://support.discmakers.com/hc/en-us/articles/209221448-What-are-ISRC-codes-,"The ISRC (International Standard Recording Code) is the international identification system for sound recordings and music video recordings. Each ISRC is a unique and permanent identifier for a specific recording, independent of the format on which it appears (CD, audio file, etc) or the rights holders involved. Only one ISRC should be issued to a track, and an ISRC can never represent more than one unique recording. ISRCs are used in digital commerce by download sites and collecting societies. An ISRC can also be permanently encoded into a product as its digital fingerprint. Encoded ISRC provide the means to automatically identify recordings for royalty payments. For more information, visit https://www.usisrc.org ISRC codes are to the digital world what the UPC code is to the retail world."
Disc Content,Why would I need DVD authoring?,96,https://support.discmakers.com/hc/en-us/articles/212943188-Why-would-I-need-DVD-authoring-,"Video files, as is, will not play on a majority of DVD or Blu-ray players. These need to be formatted (authored) to meet the DVD or Blu-ray specification to ensure proper functionality and playback. For instance, a QuickTime or Mpeg4 video does not meet the DVD specification and will not play in most DVD players. The DVD specification requires a “Video_TS” folder (Blu-ray BDMV) for successful playback. Click here to learn more about authoring services. *All audio & video is encoded as is without additional color correction or audio enhancement. *Standards conversion at additional cost (PAL/NTSC)"
